order_id,customer_id,created_date,order_amount,shop_id,order_status
d072cf7ac11439a05cba0b1b921d66a1,64ca4fb5af8f64daa7fef152136be5d4,2020-10-23 17:38:46.371322,244.25,14a206b5298dbfa9454e85293881a249,paid
383fae74aad47e52f7830fa37e0e89e6,887e61c6618423635388ffccd5bafaa6,2020-10-25 10:41:46.156420,344.0,14a206b5298dbfa9454e85293881a249,paid
ac2b09e7e278e144e447302dea8172b9,ba8c3ef0dada91389fc82f507eea100a,2020-10-26 11:51:13.978297,454.25,14a206b5298dbfa9454e85293881a249,paid
f516ff35e55ad2a07f081abb4a03b3e5,3db6247f03a69889fcbc9d3f0a65f126,2020-10-30 10:45:09.355895,6387.0,24758fef3aa92a7b71c759e248557886,paid
46528374f49ed673d4b687093ceda3ea,210355ac5dbfe13f85cdd962e1406256,2020-10-30 11:28:22.022239,5562.0,24758fef3aa92a7b71c759e248557886,paid
5647f822ddc4a4b5f7e8c0b8c90b2ac2,e56a83e2dbe92c8a726daed0511587aa,2020-10-30 19:39:28.940177,193.54,2cc1274196a2b541084deca57fc379c3,paid
ba814aca537d1ae3a4d7443c131074e1,5dea14eec120f223cae08bc4a50a9315,2020-11-05 06:44:03.547141,401.75,14a206b5298dbfa9454e85293881a249,paid
85ed10ce6fd78542c49b7a7cde61783c,750627f30590d5d1b43c4e83620a121f,2020-11-06 22:12:47.604284,401.75,14a206b5298dbfa9454e85293881a249,paid
3525bf4366f6d06fdf827e7b253b030f,06e35f47f735e3e123a2a1fa4963cc30,2020-11-10 11:39:22.984520,611.75,14a206b5298dbfa9454e85293881a249,paid
1fbeeb43b34794d5739586144a336521,68004addeac9762ec0407c7a70eaec23,2020-11-15 12:44:38.430511,175.5,33b612c42e1c97712ba0dea56aa79f20,paid
c9593f8bf2225aeb3b895f13e5f0b4e4,f06f703db7ce6008455864d1e908c466,2020-11-15 14:46:55.046797,501.5,14a206b5298dbfa9454e85293881a249,paid
94d55dcf113892d7ebde756e0f8f4de3,d8c14d75899aeafabf11a3ca8f2ea62f,2020-11-17 06:12:46.333972,1017.0,3fe5e868feb6cf2f73293846d9ec427a,paid
03f06a03eede6bc9e6bd5bba4a762634,ba2ba5213cbf28f78794e1012363ce43,2020-11-24 11:24:28.314287,2145.2,d9ad090ba74df6a1bc5d2bb3514078f2,paid
16371e318e12227f5d178f83c09c84b7,22ef4b2b968aa81daa518aa6e4a4a4b3,2020-11-27 09:04:43.875561,244.25,14a206b5298dbfa9454e85293881a249,paid
92297456d8ea8ecd7452bdcf1c0ddf45,5fa6c97db0f5fffcf1f82b3913715ace,2020-11-30 05:41:32.902614,454.25,14a206b5298dbfa9454e85293881a249,paid
bbd9b2abf7b30c16072595069c785efa,96c101268ed32f8844e4bee65e54c3c0,2020-12-03 19:03:57.672584,662.0,2cc1274196a2b541084deca57fc379c3,paid
7ab3b1cc4c3afa4dfb9e8aaab1d14f57,22576eaf4fb5e2cae7580ab44dca6bb0,2020-12-05 18:11:26.389260,311.0,3fe5e868feb6cf2f73293846d9ec427a,paid
6bf79ff3c62384cd228f2661dde5ea4b,742d98b2ffa21a5d6cf275402f8e0b6b,2020-12-06 01:47:30.033443,191.75,14a206b5298dbfa9454e85293881a249,paid
c64239a30f573bfef823ccb69bafe94a,ae90e4132071d8b9eff4941aea1a4364,2020-12-08 15:15:07.750310,67.0,3fe5e868feb6cf2f73293846d9ec427a,paid
241c4c87eb64f7e3e1263e1715e5026d,72945619f036cc045608ed1d5b724604,2020-12-12 10:58:57.107252,244.25,14a206b5298dbfa9454e85293881a249,paid
3990cdf9cc1566443a541626c716c2d2,a5af243403265c6ba62afe530c0cc9ca,2020-12-12 20:02:47.114321,14987.0,a19d74fd3ff1e7b65105fc920002904b,paid
183caabd8406aa4653ae748d25944870,7b44cb54c819e6acc215c3976dc64940,2020-12-14 11:25:07.356113,7287.0,24758fef3aa92a7b71c759e248557886,paid
b49ecb88aa25155a2a39bb348de6ae9f,fd8a479601ed7be9b74f6090b672b713,2020-12-18 07:48:15.140491,367.0,2cc1274196a2b541084deca57fc379c3,paid
9e59b4da57e156b272ba6800e66aaea0,e2eec9f34234edabe53be9efa93aadf8,2020-12-20 20:47:20.371233,119.0,3fe5e868feb6cf2f73293846d9ec427a,paid
f7272a059f2c2051cf0b2e64a2eb1093,010538b17c6a323142096397f9a4d455,2020-12-20 21:39:10.424735,251.5,3fe5e868feb6cf2f73293846d9ec427a,paid
e4d1e759cb47f7efd2f642dbb060e8fa,d8c14d75899aeafabf11a3ca8f2ea62f,2020-12-21 14:38:14.906237,1166.0,3fe5e868feb6cf2f73293846d9ec427a,paid
c4c766b0ff07884092bdc89571173c57,fdd7152c94d2343aa1e9a1aafde62253,2020-12-27 09:22:36.429346,336.0,3fe5e868feb6cf2f73293846d9ec427a,paid
2df78c1c7f7af68f172f98b35ffb6f5a,62d62b673b581b102713f1b68f3bdb15,2020-12-28 12:49:59.270858,430.0,deb147bc3d3062ceb85462899d3101d3,paid
1e8f58a2412de7841c47e6dc338e7094,8c5ed81073126b7e64cafa12495c7109,2020-12-28 17:36:22.726544,249.0,3fe5e868feb6cf2f73293846d9ec427a,paid
ce7ae590dbd51faec7bb3e7db974772b,3e5067e57569719172cc9a45767721a7,2021-01-02 22:56:39.356291,157.0,3fe5e868feb6cf2f73293846d9ec427a,paid
2095b47d72207ca35474bf122c899965,0609fa9c84d8cf3b5a1473de86021eaa,2021-01-08 09:43:39.463174,244.25,14a206b5298dbfa9454e85293881a249,paid
020425c579eb276b3aacb30ab32a766f,71771db78dae92be8d8a39dd86b2c5ee,2021-01-12 05:06:48.829677,737.0,3fe5e868feb6cf2f73293846d9ec427a,paid
df1456eb0fcccdf973de4621a18936ae,163bf1892a1ef1702e5036b603bb5015,2021-01-12 09:51:12.601775,117.0,3fe5e868feb6cf2f73293846d9ec427a,paid
670ffb3e31cadab63e5e3336ca5c183a,efc20d8e4277651ff95aa85d0d8e868b,2021-01-13 12:12:33.455948,344.0,14a206b5298dbfa9454e85293881a249,paid
894fbf087609c2dcece12e525be4abfc,d9919520011d34e54f8e3926b7459dd2,2021-01-23 13:18:07.586567,244.25,14a206b5298dbfa9454e85293881a249,paid
ad3bcf7d2ab5159a9ef7ded45b52e2d0,12cdd7046450fce55d3f54960cb8d42e,2021-01-23 17:58:11.632907,935.0,8f99736e95cfe5b14920272ac1c82421,paid
f5257ba6d9540ba22d75c629091ffecf,311b0dee7ce2bfd8d922d0713b6dc752,2021-01-26 07:51:26.764345,377.0,2cc1274196a2b541084deca57fc379c3,paid
5ae1d199dfe95c49022f2ab216b4e75a,daba2a44e04c26ff5d80159fd6e84836,2021-01-29 15:12:55.071767,454.25,14a206b5298dbfa9454e85293881a249,paid
dd56bac810f1fdac0116ae73109eb1e8,03e4e4645d8bd66a2191162e944446af,2021-01-30 09:44:11.473385,639.5,04acae52e74ad72a2951371c8829e1f4,paid
c0804502e47b65b3c74d6d8ac64ede9b,23adcf390b236ac97170abbb914fd4d1,2021-01-31 13:59:50.355017,904.15,3fe5e868feb6cf2f73293846d9ec427a,paid
eca30b6f70ad3c3488ef942ed129d85c,8dc33e67a371270daee5e52d4f4701f7,2021-02-01 06:32:47.378753,512.0,33b612c42e1c97712ba0dea56aa79f20,paid
906c1c83d8b295c8081b0b2138e28007,4795e123459dab5c02f6dafb881d9364,2021-02-03 12:14:00.507223,472.0,2cc1274196a2b541084deca57fc379c3,paid
53b89a75487ae595f7d696a120b8f6cf,b78035270550d498531859862e8ae23a,2021-02-18 09:30:45.864214,2642.0,65afedb3f1633d815d1298cf867a5ed3,paid
e1720e3783ceedb5408f0e0ebbdaa1ea,cdfd16e212b8f9f00c869802fba36511,2021-02-21 06:22:49.489365,170.75,14a206b5298dbfa9454e85293881a249,paid
8517bedc4ab076597f16eed0b35c957a,ff3385eee811fef6e6db64c107e64d7f,2021-02-25 08:03:39.925943,452.47,f630dd8d4e73e72a5acf54fb1ecf4e73,paid
65bd728d9b54c3c5bf89a734adb27ea1,e5778208a9eed157fa28de9e4c430d83,2021-02-26 19:02:54.000008,232.0,04acae52e74ad72a2951371c8829e1f4,paid
b9533f0aa03f0ab78e21cf58353aaa60,e7dd63213c69336892168b49720a0c78,2021-02-27 15:15:07.691815,217.0,04acae52e74ad72a2951371c8829e1f4,paid
9bb73262ef78dd289598328d9ec58be7,f1285db8f58a86cd21acd6ae54cb5cd8,2021-02-27 21:28:19.801213,546.0,3fe5e868feb6cf2f73293846d9ec427a,paid
2f560c7093158ce72aa936ca576470a4,4b66a19ff13c262d021f5abc25cb027e,2021-03-01 22:42:05.230824,307.0,2cc1274196a2b541084deca57fc379c3,paid
f1dad75e0838485e760bef34ca1f62d6,5ca40a13ec9fb61c0f9167a50ba454f5,2021-03-03 17:07:26.039967,341.6,556e232c4549000a0bdd7e9d23860a86,paid
08b48b2cd65ca0d4f0bbca8a346e437a,e3cc63dc724b4316ac26860dede12ec1,2021-03-04 17:30:21.748084,191.75,14a206b5298dbfa9454e85293881a249,paid
a332da36da6f3be1f1fb657c64381ade,ffc60150ba8339b7faa01f9864aa80d2,2021-03-07 07:05:28.529305,3145.6,23db604cd2668135f4130ae3647b53f7,paid
c810c1fcdcd23650c85641a3ee018c25,bca226bbd88d3bb819f15c3478b00292,2021-03-08 07:49:12.050203,191.75,14a206b5298dbfa9454e85293881a249,paid
d362599d73bf6766d0cd1db6223324a2,639c2cc24f2b9cd6339417ff3a1711bf,2021-03-12 10:59:12.850123,191.75,14a206b5298dbfa9454e85293881a249,paid
470e588a31996f7c85cda2d224588864,ed0d8998243d4f0654a89d86137c4067,2021-03-12 18:49:17.110138,192.2,21d8b3fd05d5396fee47ee7f394fc62a,paid
d658b54a6273ac8e93072ff5977ef5ae,db168c0b6d05be308bd87ac3c6bfd6da,2021-03-14 19:37:15.657317,177.0,2cc1274196a2b541084deca57fc379c3,paid
8de39317bf10e225af437fccbc2def86,889f140e1177bcd949e36a925d8bba32,2021-03-15 10:17:55.458195,32.0,7b6afa9a0586c662c338ce3b71af13d0,paid
16a25df5bb5855f6ec22a35199124875,12db056d7f52fba0d335a370f45ffbe2,2021-03-16 11:45:33.960319,117.0,2cc1274196a2b541084deca57fc379c3,paid
ab16f280d2c320075e1082057a480217,382086bdfb6f1c7a53833ebba5276f9b,2021-03-20 09:41:01.632902,200.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
a4ce19bfc43bd61f69ec88aa3fc35546,dbfd42b7227ec27bf2fad1c35ad959be,2021-03-23 14:08:21.802683,563.0,2cc1274196a2b541084deca57fc379c3,paid
8fc273664f77622cc7030410de9b009b,a2bac93325ad95f440066fe0e5740ec0,2021-03-25 12:51:11.189852,530.6,21d8b3fd05d5396fee47ee7f394fc62a,paid
219b84fcee3f21aea58183ec49058c29,e0f8a676b0f8df8effe438d3b4b8bd60,2021-03-27 07:42:36.502676,436.0,04acae52e74ad72a2951371c8829e1f4,paid
e3f10ae8ad52b61889ee4745bc369319,44d3185a1bd31af5beebe74066d0690a,2021-03-27 18:27:48.352966,232.0,7b6afa9a0586c662c338ce3b71af13d0,unpaid
47ba6d899bc3677285d70af0e5652d85,8b1c949dc2a2143c3b4019646754c68f,2021-03-27 21:27:26.401406,196.7,21d8b3fd05d5396fee47ee7f394fc62a,paid
b29719a38987eb7e302d71cb908070b2,44ba95c7961262d3a94af84e523bd07b,2021-03-28 05:52:14.340309,378.0,3fe5e868feb6cf2f73293846d9ec427a,paid
0f1953a902fd5b3ff788088dad84e23e,7e893bc3fd60c2c213c3f14a77bb2743,2021-03-29 13:00:26.157120,382.25,90c3dcd01349aaad9022e03e5858b7e8,paid
d8655c9d040ca1071299c1265d29706f,3915339b62d99bdee98696f454cbdc68,2021-04-04 21:57:02.228066,381.0,c81506e1ab3042a7f29671eafa0e5957,paid
21afc6a4d0fc9c3af1a5bac9ef5dee92,b295454328be77ac0d910ec2fc0d7f5c,2021-04-05 09:27:25.957732,462.0,3fe5e868feb6cf2f73293846d9ec427a,paid
943673cdbb90b623e5895da6c23f553c,662bd756ac4e10b997a37708682fc7f0,2021-04-06 05:31:19.365482,117.0,04acae52e74ad72a2951371c8829e1f4,paid
189ef8b0fbf738c1085c6b441dda9339,50609715f72939c3f22d7aaf9f8c9d86,2021-04-07 12:57:36.628027,2886.0,ae933bd1998224a7d7a89e43e472dea5,paid
92feb1e7b5713bf7939a1e7103acb052,e635fe51ce69d2875a6dc8ceb3d2dd5f,2021-04-10 18:58:00.797304,1337.0,a19d74fd3ff1e7b65105fc920002904b,paid
9075d72488c1220b1a3fe35e1cb72a24,5169a4be2cd3f3c0d2e9b3aa90fae4b7,2021-04-11 14:27:33.751535,212.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
6573d91443ecd0c7ab9c2fb0673e37b7,184c25fd5eeacdb2477858848df3242f,2021-04-11 16:08:44.698269,472.0,03f288d9ab26d62c4c0ff1197efcb70a,paid
f50ff12f50bedf1c8de30bc539be32b0,956a58454abe6dccf779d323e3ab8d3c,2021-04-12 07:48:42.308473,7467.0,4893b2b07a83f19576179fc9a29830f3,paid
528f0f868ead9580a489768559b93bf1,6b71ac71f1f124de0ab0f1a60651a051,2021-04-22 03:42:28.772564,823.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
957f3735b58c8b558cadae780b680696,0afcf0e9810b87a8294af7c8a2311b0c,2021-04-22 13:06:40.725385,192.2,21d8b3fd05d5396fee47ee7f394fc62a,paid
a9da5e99f9a2019ab3894aa75e8b43c0,96deea92d28889bc21ce4a2422cf4e3d,2021-04-23 08:47:49.518210,255.38,f630dd8d4e73e72a5acf54fb1ecf4e73,paid
940632de5708dd28440faf9bdb73f112,5561c84ecc29f624464f985cb90c8f40,2021-04-23 10:03:02.413049,106.7,21d8b3fd05d5396fee47ee7f394fc62a,paid
726e904153724813f8f76ca2e3025185,fcb38f9fafefb0d94ea43d02a11a0dd5,2021-04-23 10:48:37.504377,500.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
02018078bf74d3a21a7feca9f461d3db,77d2350ce426c28820dfc8d5c949a121,2021-04-23 20:21:07.491130,937.0,04acae52e74ad72a2951371c8829e1f4,paid
5cba7cd367ea19808c536231c3225b8a,b1c20127a18a749ebaa08d00b5e2cefe,2021-04-25 14:48:25.028087,191.75,14a206b5298dbfa9454e85293881a249,paid
3fe524ce8e99548eac79ceb65e4775ee,b2eb3486d85edd6a5455f5f20dbb7fee,2021-04-27 19:53:38.258400,167.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
040f094754839735c8e155746e15cae4,1e9e771c897ae8f0a41a38d66a2e3997,2021-04-29 19:16:48.772191,362.0,04acae52e74ad72a2951371c8829e1f4,paid
3d5a9ba67a58474f8eb024532d60bc67,585db90b1e0f40262ea454fdb42d9f7e,2021-04-30 07:13:11.261717,8097.0,24758fef3aa92a7b71c759e248557886,paid
222b4bd7008c7a63d500ff658e381e17,8d9e56702b645ecc46cfb2c2b9f59b20,2021-04-30 12:13:55.252833,5379.5,96be2b9e30e92811b34e306d80995762,paid
abb2d9d322c534a44726841041513091,a797f247b00affd1d100f4543e0f1cdb,2021-04-30 18:46:36.733447,3049.5,cb54e55cee9f6e06d99fc367c88c93ee,paid
7ac8be8b2ee27313b7355454ff5b9aa5,76c5aba9c9a79ded6b6780304feef174,2021-05-01 18:53:47.148753,12479.5,f7b3fb70d1663504b4c1ec5b1c095888,paid
b897d5132d2746d51cabfc390d25dcb1,c06e03ac9a1e944f00bdac333465258b,2021-05-04 19:54:55.120993,98.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
78e782775b18c2c7935cdac287c25b8d,e2d7184e42a92caf546527449e2c6a65,2021-05-04 19:59:22.750510,1605.5,f7b3fb70d1663504b4c1ec5b1c095888,paid
7d48c4ac39fb3e80566025a0efbff036,5acbea887ca2b093ceb6839a508d15bf,2021-05-07 04:38:11.537054,87.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
fc63386d58a69452548d59607550c998,808f4a2fbe0c167d8964c4f2e9fe305f,2021-05-07 16:16:36.027656,191.75,14a206b5298dbfa9454e85293881a249,paid
333c21266ee1c793a4952d9f97b54c40,82b14dfdc717ddd6c78e86d89c9a4a33,2021-05-07 23:39:07.585377,437.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
5106917c38618fd7d5b9c5bea11a2493,43d8039a64e4d21e753fa785b71a56cd,2021-05-11 15:03:00.141016,6219.5,96be2b9e30e92811b34e306d80995762,paid
31ee5a24b83c6960a29843a741d42933,b2eb3486d85edd6a5455f5f20dbb7fee,2021-05-15 14:43:43.910696,95.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
b05b6a56fa9e3d9754b2fcce955e3160,51a5acf9995976eb130f42a6904b811c,2021-05-16 13:04:43.864487,1854.5,65afedb3f1633d815d1298cf867a5ed3,paid
48c87a6c98d3144de7fecc0e59b33822,18cb7b1fb53220f17b9275dbeeb7acdc,2021-05-17 12:05:54.328863,2162.0,65afedb3f1633d815d1298cf867a5ed3,paid
a00f043d0e40609430f3253bcfae1233,d03e4e880294a8ea31bd5a8f4cf951c3,2021-05-20 21:06:19.726371,239.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
b62aabeeb4a8278d6988b24a1728e4c9,ad04a5baa9082fcf525cf3f61b4173b2,2021-05-21 05:26:55.764863,93.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
dd02f5ae741aff2fc8a37c2ee8a73550,293e4903618b4f0e86e91b49e719beab,2021-05-21 08:29:26.175522,8168.9,f7b3fb70d1663504b4c1ec5b1c095888,paid
fdf063c06e2791af8cd65caea64a506c,e774e3c7e5eb7145397cdcc2ba536f4e,2021-05-21 09:08:14.133048,103.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
8b32329081c5ed19eb236b6f864a799a,df496589cc4e6ca86e4a3b19af39b82c,2021-05-21 20:09:53.168514,89.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
66b09d1724437f5b74c207474bd0d061,e2387163c8cb9bbe6032edcb3d0bd292,2021-05-21 20:22:12.338988,143.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
118bf01dde937c2df02b50430d94ffbc,6075ac0b226e8a30eb9c458315ef9d8d,2021-05-22 04:28:42.791441,164.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
3d0968e4ff0e6278f2389d59cd3ca556,22e6500586fae6c05a4a52b9bf0eb956,2021-05-23 06:00:55.348658,754.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
d0d4a11164e798ef7292fc80b316b8d9,9af0cd147bf68149528d7767010e8ea7,2021-05-24 06:42:43.640150,333.5,21d8b3fd05d5396fee47ee7f394fc62a,paid
f53464b63ed3c25ce4ec5a9ee3bff0ef,2a1816b1ed643a0b4a6f76da714aad6f,2021-05-24 14:53:25.165565,1559.48,f7b3fb70d1663504b4c1ec5b1c095888,paid
f22d6b8f31b8f6cb825ef94389a7e5d3,563f833bcbf64ee5c33fc790b3e60b36,2021-05-24 17:04:44.020285,794.48,f7b3fb70d1663504b4c1ec5b1c095888,paid
cb3646f8c4eaec5a25ac358329745939,be992841ca499c43538610e3c0fff041,2021-05-26 08:38:17.311413,123.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
408c76a23393a42e7d20818bd9e24de8,52336645e4db3e0a132098e4198d82f8,2021-05-27 07:23:42.450663,345.0,3fe5e868feb6cf2f73293846d9ec427a,paid
bf32a065666bf49e2cb56e7fd077f56e,9c18199f354a9ec3d43bebd2f2cf3a09,2021-05-28 11:29:51.344941,92.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
39bb1da3c73bf7b3a9a46448eaeb2c26,3f6308250dbc596f7a8671fb125c433e,2021-05-28 11:44:58.706258,3657.99,f7b3fb70d1663504b4c1ec5b1c095888,paid
20dd98626b359d2776791b9fdf1cb26f,f8da06d86daabf04eb2fa84ff0af1d0c,2021-05-28 14:09:30.575326,3986.0,5dac47e28c375b8f3ed100d5718f5e52,paid
93168d9a7eb5635005229d41a93ab340,7210f6f1af386aa58359472ca2cec31a,2021-05-29 03:38:08.021375,116.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
b98fd36afdc50fe523d83db511120efc,361d04544ad9a78f98e4c14d092487f9,2021-05-29 18:30:56.661257,187.0,04acae52e74ad72a2951371c8829e1f4,paid
27d4735ad180e3265f84c54a82e324a6,2b51b87ca2fdb64e67c33367739f599e,2021-05-30 15:03:47.087692,276.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
c881965b80e77d5fdf77245d963a5346,0f1a31d2c481ecdd71ac5e44a109dbe3,2021-05-31 11:45:32.564861,299.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
63a2667b3632b67de185df70b743b409,2f747ce778e2e3e186430be214e6e5d1,2021-05-31 17:37:43.380782,1755.75,e746423c49ed90206bfbd49b2a7d02d4,paid
026a510fbcf321a510ce76cec7be5d5a,df37cca56c01c83429bd1aea6ee78bfd,2021-06-01 07:15:00.497189,447.0,f7b3fb70d1663504b4c1ec5b1c095888,paid
6d4083d014cdb44db1f48344eea4e60d,3b874cd3b816a6c2ff70913f1f433297,2021-06-01 20:36:30.969380,1262.0,f7b3fb70d1663504b4c1ec5b1c095888,paid
42a6d1041609006331040a6a439b4dfe,e1b71388ae141b1d99fdb059aba87155,2021-06-02 09:25:38.447170,157.0,89ab4ee1bcb1da359f4e19e1283ad8e6,paid
805852aea870576eafb3a69e8b51307b,a9ad1467a41d74851051c288e4d37c9b,2021-06-02 18:59:08.972009,593.04,f7b3fb70d1663504b4c1ec5b1c095888,paid
6f408c92da105c4fdb28fe5552dc1197,238cb49f5f0789566d09bd920806a67b,2021-06-03 20:15:55.433028,352.0,14a206b5298dbfa9454e85293881a249,paid
074ca0403937768816215dd46962b236,f7f3b1f71bc97c3731c199f913d61e05,2021-06-04 14:50:07.627213,287.0,04acae52e74ad72a2951371c8829e1f4,paid
425f5f2784cee0d52da6d3db3ab310d4,7b7fef20055526b0926686137082bf97,2021-06-05 03:10:12.560112,143.0,89ab4ee1bcb1da359f4e19e1283ad8e6,paid
4e019966c151b44612235dd7b5e1b1c0,d1d5df2e6f80a535f139fefd4564b19e,2021-06-05 10:49:16.606771,120.0,21d8b3fd05d5396fee47ee7f394fc62a,paid
f5f5bb4fbd7374a5917cf0a2785426a7,9d845f906445514046a2e9954d2968af,2021-06-05 14:43:10.750133,4035.0,3963cf3a07c6bab3988c3cde57907681,paid
42f43c1191d7f6693656fcad71fecad3,8079b8d113d993fa761b525a0c5ad491,2021-06-05 17:38:57.351441,1697.0,23db604cd2668135f4130ae3647b53f7,paid
6c672bba559e8c4138900cd22acbdf16,9c95bc7232a07645652c75890ddd0dae,2021-06-06 08:14:05.449977,2912.0,e8920938a846a2de8a02fdd676c5bd11,paid
